"Species","MeanCPUE","Year","CPUE_SE","Common_Name2"
"Ammodytes personatus",34.2156747971632,1981,9.10343157034316,"Pacific sand lance"
"Ammodytes personatus",48.5357575340338,1982,12.7265883863713,"Pacific sand lance"
"Ammodytes personatus",41.322418229994,1983,8.38522408259346,"Pacific sand lance"
"Ammodytes personatus",56.9822609119402,1985,11.8375334691103,"Pacific sand lance"
"Ammodytes personatus",17.960230332061,1987,5.54807655288318,"Pacific sand lance"
"Ammodytes personatus",16.8857761688782,1988,4.98391960852859,"Pacific sand lance"
"Ammodytes personatus",30.4391955354194,1989,5.85895937653677,"Pacific sand lance"
"Ammodytes personatus",13.196656989523,1990,3.35333407409652,"Pacific sand lance"
"Ammodytes personatus",36.8505960759923,1991,9.96887649169997,"Pacific sand lance"
"Ammodytes personatus",31.2685323972792,1992,6.04031821584909,"Pacific sand lance"
"Ammodytes personatus",59.893024391113,1993,15.028213670515,"Pacific sand lance"
"Ammodytes personatus",27.138128943196,1994,5.43043113485759,"Pacific sand lance"
"Ammodytes personatus",73.5658357662605,1995,20.3220753268876,"Pacific sand lance"
"Ammodytes personatus",48.9170589520821,1996,13.3558347769871,"Pacific sand lance"
"Ammodytes personatus",20.7462887665671,1997,7.89954792242103,"Pacific sand lance"
"Ammodytes personatus",18.3853488459286,1998,6.09425002012991,"Pacific sand lance"
"Ammodytes personatus",42.1985443387218,1999,10.9038527793127,"Pacific sand lance"
"Ammodytes personatus",47.2848436051545,2000,24.295095424061,"Pacific sand lance"
"Ammodytes personatus",32.1479158987524,2001,6.72614756670466,"Pacific sand lance"
"Ammodytes personatus",34.07469087142,2002,12.7598423583754,"Pacific sand lance"
"Ammodytes personatus",12.5665418435792,2003,4.66148632206768,"Pacific sand lance"
"Ammodytes personatus",17.8008366256031,2004,5.42718607701338,"Pacific sand lance"
"Ammodytes personatus",14.6292195688263,2005,4.30765960874386,"Pacific sand lance"
"Ammodytes personatus",84.4276629079279,2006,20.1703762446885,"Pacific sand lance"
"Ammodytes personatus",150.602977488601,2007,73.1724726060645,"Pacific sand lance"
"Ammodytes personatus",88.258399894586,2008,18.6834228032622,"Pacific sand lance"
"Ammodytes personatus",24.0980038298738,2009,3.48894908962959,"Pacific sand lance"
"Ammodytes personatus",25.0664143606667,2010,4.37850648878953,"Pacific sand lance"
"Ammodytes personatus",9.42973845036394,2011,2.36276699205901,"Pacific sand lance"
"Ammodytes personatus",21.6972345705172,2013,3.91851727008856,"Pacific sand lance"
"Ammodytes personatus",13.7166819105978,2015,2.47351534782817,"Pacific sand lance"
"Ammodytes personatus",32.1392252940285,2017,7.28675630252176,"Pacific sand lance"
"Ammodytes personatus",107.194806966787,2019,18.2776111166601,"Pacific sand lance"
"Atheresthes stomias",0,1981,0,"Arrowtooth flounder"
"Atheresthes stomias",0,1982,0,"Arrowtooth flounder"
"Atheresthes stomias",0.235374936943435,1983,0.166963630602096,"Arrowtooth flounder"
"Atheresthes stomias",9.38313376843266,1985,9.07078763661226,"Arrowtooth flounder"
